"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","2","2","2","1","3","516.2","10.27","8.74","0.76","0.77","11","1","149925","485942","20130319"
"2","1","2","2","578","2","30.5","0.8200000000000001","0.44","0.06","0.32","11","1","121965","436184","20130319"
"2","2","2","2","681","1","52.5","1.8","0.68","0.11","1.01","11","1","42775","347741","20130319"
"2","2","1","1","656","11","134.67","2.52","1.08","0.09","1.35","11","1","120597","398670","20130319"
"2","2","1","1","578","1","6.4","0.12","0.03","0.01","0.08","11","1","100769","494434","20130319"
"2","1","1","1","578","3","78.25","1.53","0.76","0.13","0.64","11","1","193334","484007","20130319"
"2","1","1","1","619","1","15.0","0.21","0.15","0.03","0.03","11","1","96322","491995","20130319"
"2","2","1","1","578","1","558.0","9.65","5.58","0.11","3.96","11","1","203558","397942","20130319"
"2","2","1","1","708","6","90.0","2.13","0.9","0.05","1.18","11","1","228967","488200","20130319"
"2","1","1","1","578","4","42.5","0.77","0.41000000000000003","0.1","0.26","11","1","191334","418690","20130319"
"2","2","2","2","578","1","50.0","1.5899999999999999","0.65","0.11","0.8300000000000001","11","1","64142","312555","20130319"
"2","2","2","3","681","1","149.9","5.82","2.85","0.33","2.64","11","1","155555","502215","20130319"
"2","2","1","1","1","9","203.17","3.55","2.03","0.09","1.43","11","1","177484","334956","20130319"
"2","2","2","2","628","7","345.49","9.0","5.4","0.73","2.87","11","1","164406","300869","20130319"
"2","1","2","2","578","1","218.0","6.52","3.49","0.27","2.76","11","1","92354","474383","20130319"
"2","1","1","1","578","2","52.45","1.12","0.4","0.09","0.63","11","1","185231","407906","20130319"
"2","1","2","2","656","1","83.73","2.47","1.56","0.11","0.8","11","1","44341","386345","20130319"
"2","2","2","3","578","8","553.95","17.75","10.31","1.63","5.8100000000000005","11","1","108561","481518","20130319"
"2","1","1","1","619","2","35.0","0.49","0.34","0.07","0.08","11","1","30787","491199","20130319"
"2","1","1","1","578","2","38.2","0.7000000000000001","0.37","0.07","0.26","11","1","28344","328508","20130319"
"2","1","1","1","656","8","1114.5","21.61","6.36","1.45","13.8","11","1","85788","496669","20130319"
"2","2","1","1","1","4","351.0","5.1","3.33","0.09","1.6800000000000002","11","1","71139","304577","20130319"
"2","2","1","1","697","1","8.0","0.15","0.08","0.01","0.06","11","1","62757","480530","20130319"
"2","2","1","1","656","1","353.7","6.86","3.54","0.07","3.25","11","1","178034","382416","20130319"
"2","1","1","1","656","1","57.0","1.31","0.55","0.08","0.68","11","1","136039","500463","20130319"
"2","2","1","1","717","6","461.5","10.07","4.38","0.13","5.5600000000000005","11","1","153417","475788","20130319"
"2","2","1","1","578","2","43.2","0.9","0.43","0.02","0.45","11","1","75382","437508","20130319"
"2","1","1","1","1","2","61.19","1.08","0.6000000000000001","0.1","0.38","11","1","206641","313182","20130319"
"2","2","1","1","656","3","147.2","2.89","1.47","0.05","1.37","11","1","63637","496045","20130319"
"2","2","2","2","1","18","379.95","9.62","5.52","1.27","2.83","11","1","91421","357035","20130319"
"2","1","2","2","708","2","8.41","0.30000000000000004","0.07","0.04","0.19","11","1","182557","361536","20130319"
"2","2","2","2","1","1","258.0","7.22","4.9","0.35000000000000003","1.97","11","1","220348","331169","20130319"
"2","1","2","2","713","2","93.0","2.33","1.15","0.14","1.04","11","1","58696","345928","20130319"
"2","1","2","2","708","3","61.0","1.77","1.0","0.11","0.66","11","1","164432","373248","20130319"
"2","1","1","1","578","1","95.0","1.6400000000000001","0.92","0.13","0.59","11","1","209247","417440","20130319"
"2","1","2","3","628","1","160.0","6.6","2.54","0.22","3.84","11","1","101628","487674","20130319"
"2","1","1","1","656","1","58.0","1.29","0.56","0.08","0.65","11","1","110786","386259","20130319"
"2","8","2","3","336","1","400.0","9.21","7.59","0.81","0.81","11","1","187307","322315","20130319"
"2","1","1","1","708","3","45.63","0.86","0.44","0.09","0.33","11","1","146241","342947","20130319"
"2","2","2","3","1","2","3525.87","100.5","66.99","4.5","29.01","11","1","55958","480004","20130319"
"2","2","1","1","431","1","90.0","2.23","0.77","0.02","1.44","11","1","193592","499191","20130319"
"2","2","1","1","1","2","70.4","1.29","0.7000000000000001","0.03","0.56","11","1","140343","300736","20130319"
"2","2","1","1","578","142","7837.49","112.28","62.7","2.39","47.19","11","1","177946","426124","20130319"
"2","2","2","2","1","40","1076.97","35.0","17.23","3.11","14.66","11","1","176072","323991","20130319"
"2","2","2","2","697","1","5.25","0.16","0.07","0.05","0.04","11","1","112869","469777","20130319"
"2","2","2","2","1","6","174.45","3.67","1.31","0.48","1.88","11","1","56579","329924","20130319"
"2","2","2","2","1","5","1156.9","23.14","22.5","4.12","-3.48","11","1","222532","456732","20130319"
"2","1","2","3","628","1","382.5","15.24","6.09","0.51","8.64","11","1","217202","481035","20130319"
"2","2","2","2","738","11","313.1","7.68","2.35","0.87","4.46","11","1","55567","301527","20130319"
"2","1","1","1","538","5","112.56","1.9","1.09","0.2","0.61","11","1","125491","451100","20130319"
"2","2","2","2","578","16","426.89","14.91","5.55","1.24","8.12","11","1","34866","330876","20130319"
"2","1","1","1","578","1","135.0","2.34","1.31","0.18","0.85","11","1","138316","399757","20130319"
"2","1","1","1","681","1","10.5","0.18","0.06","0.03","0.09","11","1","200887","467605","20130319"
"2","2","2","2","681","2","69.0","2.17","0.9","0.17","1.1","11","1","188399","320422","20130319"
"2","1","2","2","578","4","73.44","2.5700000000000003","0.91","0.15","1.51","11","1","140932","430003","20130319"
"2","2","1","1","578","2","26.15","0.59","0.21","0.02","0.36","11","1","67196","398107","20130319"
"2","2","1","1","578","1","42.22","0.74","0.42","0.01","0.31","11","1","30142","415842","20130319"
"2","2","1","1","708","6","98.13","1.8399999999999999","0.98","0.06","0.8","11","1","52189","374826","20130319"
"2","1","1","1","65","1","42.0","0.59","0.41000000000000003","0.06","0.12","11","1","223712","331451","20130319"
"2","1","2","2","578","4","59.0","1.6","0.86","0.12","0.62","11","1","116967","309917","20130319"
"2","1","2","2","1","24","876.19","26.26","13.45","1.38","11.43","11","1","36841","320494","20130319"
"2","2","1","1","1","1","101.0","1.3599999999999999","1.01","0.03","0.32","11","1","44532","494322","20130319"
"2","1","2","3","578","2","203.98","5.93","3.32","0.32","2.29","11","1","187033","400250","20130319"
"2","1","1","1","1","9","434.0","6.73","4.22","0.65","1.8599999999999999","11","1","47898","377213","20130319"
"2","2","2","2","578","1","29.3","0.9400000000000001","0.56","0.08","0.30000000000000004","11","1","185231","407016","20130319"
"2","1","1","1","546","7","174.0","2.01","1.32","0.30000000000000004","0.39","11","1","167445","448085","20130319"
"2","2","1","1","552","1","105.49","2.06","1.05","0.03","0.98","11","1","176420","312186","20130319"
"2","1","1","1","656","1","3.59","0.06","0.02","0.02","0.02","11","1","90756","390135","20130319"
"2","2","1","1","681","1","26.0","0.59","0.22","0.01","0.36","11","1","49061","500966","20130319"
"2","1","1","1","656","20","468.55","5.53","4.55","0.8300000000000001","0.15","11","1","178985","395173","20130319"
"2","1","2","2","681","2","15.0","0.51","0.13","0.04","0.34","11","1","186159","305971","20130319"
"2","1","1","1","578","2","34.06","0.74","0.33","0.07","0.34","11","1","117867","422359","20130319"
"2","2","1","1","713","1","35.0","0.76","0.30000000000000004","0.01","0.45","11","1","93286","470374","20130319"
"2","2","2","2","681","13","181.58","6.18","2.48","0.81","2.89","11","1","71084","498958","20130319"
"2","1","2","4","538","2","1396.0","61.2","31.26","1.94","28.0","11","1","144473","338591","20130319"
"2","1","2","3","708","3","570.0","21.77","10.63","0.8300000000000001","10.31","11","1","192278","368169","20130319"
"2","1","1","1","538","11","342.74","5.99","3.32","0.5700000000000001","2.1","11","1","42241","443147","20130319"
"2","1","1","1","708","7","113.0","2.13","1.09","0.24","0.8","11","1","157434","365218","20130319"
"2","1","2","2","713","1","19.8","0.49","0.25","0.04","0.2","11","1","205785","351031","20130319"
"2","2","1","1","578","3","73.5","1.34","0.37","0.03","0.9400000000000001","11","1","22520","397695","20130319"
"2","2","2","2","619","23","394.98","7.88","4.98","1.52","1.38","11","1","46165","322625","20130319"
"2","2","2","2","1","1","244.0","5.83","4.64","0.34","0.85","11","1","143175","461849","20130319"
"2","2","1","1","578","36","1042.13","16.66","5.21","0.42","11.03","11","1","84962","311899","20130319"
"2","1","2","2","656","3","233.42","7.23","3.83","0.32","3.08","11","1","105293","388131","20130319"
"2","2","2","2","708","14","193.95","5.65","2.59","0.87","2.19","11","1","227368","378488","20130319"
"2","1","2","2","681","1","5.0","0.13","0.06","0.02","0.05","11","1","38570","312140","20130319"
"2","1","2","2","712","2","63.0","1.9300000000000002","1.0","0.11","0.8200000000000001","11","1","222380","332561","20130319"
"2","2","2","2","578","8","97.7","2.44","0.74","0.48","1.22","11","1","85712","426294","20130319"
"2","1","2","2","708","2","67.0","1.9500000000000002","0.86","0.11","0.98","11","1","198172","354382","20130319"
"2","1","2","4","656","1","1500.0","58.5","33.6","1.9","23.0","11","1","206178","387297","20130319"
"2","2","2","2","681","1","15.6","0.41000000000000003","0.12","0.06","0.23","11","1","20030","329493","20130319"
"2","1","2","2","578","1","41.9","1.12","0.35000000000000003","0.06","0.71","11","1","80344","427060","20130319"
"2","1","1","1","708","13","235.33","4.44","2.29","0.45","1.7000000000000002","11","1","142194","368600","20130319"
"2","1","2","2","578","1","15.0","0.53","0.19","0.03","0.31","11","1","22871","400893","20130319"
"2","1","1","1","578","1","6.5","0.13","0.06","0.02","0.05","11","1","278649","497844","20130319"
"2","1","2","2","578","1","50.0","1.42","0.62","0.07","0.73","11","1","90405","404282","20130319"
"2","2","1","1","1","22","1305.75","19.63","6.53","0.39","12.71","11","1","71800","323901","20130319"
"2","2","1","1","708","1","27.9","0.49","0.28","0.01","0.2","11","1","36960","370967","20130319"
"2","1","1","1","619","3","81.0","1.13","0.79","0.14","0.2","11","1","212297","492017","20130319"
"2","1","1","1","538","7","245.03","4.4","2.37","0.38","1.65","11","1","195979","448799","20130319"
"2","1","2","3","1","5","1034.03","34.05","17.79","1.53","14.73","11","1","152103","498117","20130319"
"2","1","2","3","578","1","400.0","15.81","6.36","0.51","8.94","11","1","104395","335248","20130319"
"2","2","2","2","656","7","205.94","5.37","2.11","0.5700000000000001","2.69","11","1","48237","377276","20130319"
"2","2","2","2","708","11","175.13","5.08","2.51","0.71","1.8599999999999999","11","1","46744","372695","20130319"
"2","1","1","1","656","1","5.0","0.09","0.03","0.02","0.04","11","1","37375","400149","20130319"
"2","2","2","2","713","7","204.78","6.39","2.66","0.56","3.17","11","1","70467","476050","20130319"
"2","1","1","1","578","23","244.86","4.27","2.37","0.6000000000000001","1.3","11","1","85559","437810","20130319"
"2","2","2","3","578","1","49.9","1.96","0.92","0.16","0.88","11","1","202299","423290","20130319"
"2","2","2","2","713","4","115.0","3.69","1.5","0.32","1.87","11","1","39788","485130","20130319"
"2","1","1","1","708","18","259.51","4.89","2.51","0.56","1.82","11","1","121146","371206","20130319"
"2","2","1","1","1","1","59.9","0.97","0.51","0.02","0.44","11","1","142897","498106","20130319"
"2","2","2","2","656","3","116.45","2.56","1.96","0.28","0.32","11","1","185459","377424","20130319"
"2","1","1","1","578","17","172.56","3.03","1.67","0.43","0.93","11","1","52233","311869","20130319"
"2","2","1","1","578","1","20.7","0.45","0.21","0.01","0.23","11","1","157994","425394","20130319"
"2","2","1","1","656","3","28.5","0.51","0.29","0.02","0.2","11","1","224738","382005","20130319"
"2","1","1","1","578","7","167.87","3.93","1.28","0.30000000000000004","2.35","11","1","15467","312110","20130319"
"2","1","2","2","656","2","23.8","0.64","0.32","0.05","0.27","11","1","184627","401177","20130319"
"2","1","2","2","712","1","20.0","0.64","0.21","0.04","0.39","11","1","224380","330382","20130319"
"2","1","2","2","606","1","30.0","1.01","0.56","0.05","0.4","11","1","92156","480036","20130319"
"2","1","1","1","619","2","10.0","0.14","0.1","0.04","6.938893904000001E-18","11","1","148969","492425","20130319"
"2","1","1","1","656","7","126.87","2.79","1.23","0.25","1.31","11","1","18261","389228","20130319"
"2","1","1","1","1","1","24.89","0.44","0.24","0.04","0.16","11","1","150638","479546","20130319"
"2","1","1","1","578","1","67.76","1.19","0.66","0.09","0.44","11","1","145722","414285","20130319"
"2","1","1","1","578","13","281.88","4.67","1.6099999999999999","0.52","2.54","11","1","185350","408308","20130319"
"2","1","2","2","708","2","55.01","1.57","0.81","0.09","0.67","11","1","56762","370898","20130319"
"2","1","2","2","708","8","357.8","8.25","6.09","0.53","1.63","11","1","47668","380175","20130319"
"2","2","2","2","713","2","59.54","2.19","0.77","0.16","1.26","11","1","115441","503875","20130319"
"2","2","1","1","578","1","54.0","0.9500000000000001","0.54","0.02","0.39","11","1","184136","443092","20130319"
"2","2","1","1","656","1","140.0","2.59","1.4","0.03","1.16","11","1","113071","491171","20130319"
"2","2","2","2","578","3","132.13","4.23","1.72","0.29","2.22","11","1","78146","414953","20130319"
"2","1","2","2","656","1","67.86","2.04","0.99","0.09","0.96","11","1","169698","386088","20130319"
"2","1","1","1","578","3","289.0","6.3","2.8","0.39","3.11","11","1","125213","428090","20130319"
"2","1","1","1","578","2","20.0","0.46","0.19","0.05","0.22","11","1","172638","301294","20130319"
"2","1","2","3","578","1","428.0","17.5","6.8","0.6000000000000001","10.1","11","1","34563","311722","20130319"
"2","2","1","1","578","9","73.83","1.27","0.37","0.07","0.8300000000000001","11","1","114768","474901","20130319"
"2","1","2","2","538","16","362.45","9.56","5.5","1.15","2.91","11","1","191102","449504","20130319"
"2","2","2","2","690","11","712.6","17.46","10.04","1.3599999999999999","6.06","11","1","167765","347531","20130319"
"2","1","1","1","656","2","109.8","2.5300000000000002","1.07","0.16","1.3","11","1","165816","373388","20130319"
"2","2","1","1","578","4","214.49","3.75","2.14","0.07","1.54","11","1","45950","436067","20130319"
"2","2","2","2","713","1","40.0","1.11","0.52","0.09","0.5","11","1","192245","338272","20130319"
"2","2","2","2","708","1","22.29","0.77","0.42","0.07","0.28","11","1","179254","369342","20130319"
"2","8","2","2","1","1","152.32","3.2","1.52","0.30000000000000004","1.38","11","1","211772","323354","20130319"
"2","2","1","1","84","1","240.35","3.36","2.4","0.05","0.91","11","1","42669","379497","20130319"
"2","2","2","2","712","1","30.41","0.74","0.29","0.08","0.37","11","1","137646","330414","20130319"
"2","2","1","1","578","3","155.0","3.39","1.55","0.05","1.79","11","1","220775","413712","20130319"
"2","2","2","2","1","3","133.85","2.5300000000000002","2.44","0.30000000000000004","-0.21","11","1","223584","482244","20130319"
"2","2","1","1","1","12","4675.41","65.47","46.76","0.98","17.73","11","1","213495","335267","20130319"
"2","2","1","1","656","1","3.5","0.08","0.04","0.01","0.03","11","1","105293","393622","20130319"
"2","1","2","2","578","1","697.0","20.84","9.55","0.85","10.44","11","1","61924","329616","20130319"
"2","1","1","1","578","1","2.0","0.04","0.02","0.02","0.0","11","1","92175","431724","20130319"
"2","2","1","1","1","3","1633.0","26.95","8.17","0.34","18.44","11","1","122730","483008","20130319"
"2","2","1","1","578","3","111.65","2.33","1.12","0.04","1.17","11","1","58469","433296","20130319"
"2","2","1","1","708","4","196.98","2.75","1.97","0.06","0.72","11","1","183490","354496","20130319"
"2","1","2","2","656","2","21.85","0.5700000000000001","0.36","0.06","0.15","11","1","100634","386971","20130319"
